Trade Date,Futures,Open,High,Low,Close,Settle,Change,Total Volume,EFP,Open Interest
2026-04-02,K (May 2026),0.0000,0.0000,0.0000,0.0000,24.4806,0,0,0,0
2026-04-06,K (May 2026),0.0000,15.7500,23.8000,0.0000,23.843,-0.6376,0,0,0
2026-04-07,K (May 2026),0.0000,14.7500,0.0000,0.0000,24.9752,1.1322,0,0,0
2026-04-08,K (May 2026),0.0000,0.0000,0.0000,0.0000,21.6653,-3.3099,0,0,0
2026-04-09,K (May 2026),0.0000,13.7500,0.0000,0.0000,20.2766,-1.3887,0,0,0
2026-04-10,K (May 2026),0.0000,13.7500,0.0000,0.0000,20.4077,0.1311,0,0,0
2026-04-13,K (May 2026),0.0000,13.7500,0.0000,0.0000,19.304,-1.1037,0,0,0
2026-04-14,K (May 2026),0.0000,0.0000,0.0000,0.0000,18.5981,-0.7059,0,0,0
2026-04-15,K (May 2026),0.0000,0.0000,0.0000,0.0000,20.5903,1.9922,0,0,0
2026-04-16,K (May 2026),0.0000,13.5500,0.0000,0.0000,20.4999,-0.0904,0,0,0
2026-04-17,K (May 2026),0.0000,13.5500,0.0000,0.0000,20.2916,-0.2083,0,0,0
2026-04-20,K (May 2026),0.0000,14.7500,0.0000,0.0000,20.5949,0.3033,0,0,0
2026-04-21,K (May 2026),0.0000,14.7500,0.0000,0.0000,20.9532,0.3583,0,0,0
2026-04-22,K (May 2026),0.0000,13.7500,0.0000,0.0000,20.6508,-0.3024,0,0,0
2026-04-23,K (May 2026),0.0000,15.7500,0.0000,0.0000,20.6595,0.0087,0,0,0
2026-04-24,K (May 2026),0.0000,21.3000,0.0000,0.0000,20.8574,0.1979,0,0,0
2026-04-27,K (May 2026),0.0000,14.7500,0.0000,0.0000,20.0502,-0.8072,0,0,0
2026-04-28,K (May 2026),0.0000,14.7500,0.0000,0.0000,19.7201,-0.3301,0,0,0
2026-04-29,K (May 2026),0.0000,14.7500,0.0000,0.0000,20.2515,0.5314,0,0,0
2026-04-30,K (May 2026),0.0000,15.7500,0.0000,0.0000,19.4774,-0.7741,0,0,0
2026-05-01,K (May 2026),0.0000,15.7500,0.0000,0.0000,19.6928,0.2154,0,0,0
2026-05-04,K (May 2026),0.0000,14.7500,0.0000,0.0000,19.9531,0.2603,0,0,0
2026-05-05,K (May 2026),0.0000,14.7500,20.0000,0.0000,19.7775,-0.1756,0,0,0
2026-05-06,K (May 2026),0.0000,14.7500,20.0000,0.0000,19.3268,-0.4507,0,0,0
2026-05-07,K (May 2026),0.0000,14.7500,0.0000,0.0000,19.0668,-0.2600,0,0,0
2026-05-08,K (May 2026),0.0000,14.7500,0.0000,0.0000,19.2159,0.1491,0,0,0
2026-05-11,K (May 2026),0.0000,15.7500,0.0000,0.0000,19.4709,0.2550,0,0,0
2026-05-12,K (May 2026),0.0000,14.7500,0.0000,0.0000,19.0069,-0.4640,0,0,0
2026-05-13,K (May 2026),0.0000,15.7500,0.0000,0.0000,18.17,-0.8369,0,0,0
